Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,317.2380140307736,321.8693542480469,314.8663075807009,321.8693542480469,376700,0.0,0.0
2020-01-03 00:00:00-05:00,317.04192381898093,319.58169644694686,312.81208494361346,318.08770751953125,355200,0.0,0.0
2020-01-06 00:00:00-05:00,315.52927623868044,317.331386702509,313.0361791419595,315.12774658203125,316500,0.0,0.0
2020-01-07 00:00:00-05:00,312.93344941932446,316.8177804114786,311.402103060782,315.45452880859375,325000,0.0,0.0
2020-01-08 00:00:00-05:00,315.7066370508622,320.3753343790791,315.7066370508622,318.7879943847656,321200,0.0,0.0
2020-01-09 00:00:00-05:00,319.2829170501645,320.90761481498726,317.9009722013394,320.4314270019531,261500,0.0,0.0
2020-01-10 00:00:00-05:00,321.54247374041574,323.6340692928942,318.36776560160047,318.694580078125,225400,0.0,0.0
2020-01-13 00:00:00-05:00,319.5442546596973,322.42015907815875,318.82528567894724,321.6171569824219,203800,0.0,0.0
2020-01-14 00:00:00-05:00,320.8422196720551,322.8684469487744,317.3313784878854,317.7328796386719,289700,0.0,0.0
2020-01-15 00:00:00-05:00,319.3295367796578,319.3295367796578,315.46387037849667,316.7897644042969,227600,0.0,0.0
2020-01-16 00:00:00-05:00,318.08768347888446,320.0111844603357,315.71597730444273,318.535888671875,256700,0.0,0.0
2020-01-17 00:00:00-05:00,317.6674417565352,319.5536133943695,315.74394106314185,317.6114196777344,483100,0.0,0.0
2020-01-21 00:00:00-05:00,316.45368565141047,316.45368565141047,308.47954162989186,312.2892150878906,399400,0.0,0.0
2020-01-22 00:00:00-05:00,314.89430504574665,315.20245504328204,308.42349704312613,309.1331481933594,260900,0.0,0.0
2020-01-23 00:00:00-05:00,306.7893534272576,310.8697892272461,303.2971778905094,310.5056457519531,261700,0.0,0.0
2020-01-24 00:00:00-05:00,311.7475935431441,312.7000260434728,304.75389400327236,307.2002868652344,229600,0.0,0.0
