Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,234.92999267578125,236.2899932861328,233.32000732421875,235.05999755859375,420100,0.0,0.0
2020-01-03 00:00:00-05:00,231.5399932861328,233.8300018310547,229.92999267578125,231.00999450683594,389700,0.0,0.0
2020-01-06 00:00:00-05:00,229.6699981689453,230.4499969482422,228.25999450683594,228.8800048828125,406500,0.0,0.0
2020-01-07 00:00:00-05:00,226.2899932861328,232.05999755859375,226.2899932861328,231.97999572753906,420800,0.0,0.0
2020-01-08 00:00:00-05:00,221.0,230.17999267578125,217.57000732421875,226.35000610351562,682500,0.0,0.0
2020-01-09 00:00:00-05:00,227.8300018310547,229.0399932861328,226.3699951171875,228.8000030517578,466100,0.0,0.0
2020-01-10 00:00:00-05:00,230.19000244140625,232.00999450683594,229.75,230.8800048828125,451100,0.0,0.0
2020-01-13 00:00:00-05:00,231.14999389648438,231.50999450683594,228.60000610351562,228.82000732421875,386400,0.0,0.0
2020-01-14 00:00:00-05:00,228.82000732421875,234.22999572753906,227.4600067138672,232.0800018310547,478900,0.0,0.0
2020-01-15 00:00:00-05:00,232.52999877929688,235.69000244140625,231.47999572753906,234.36000061035156,445800,0.0,0.0
2020-01-16 00:00:00-05:00,235.69000244140625,237.7899932861328,234.83999633789062,237.61000061035156,363000,0.0,0.0
2020-01-17 00:00:00-05:00,238.13999938964844,239.99000549316406,236.22000122070312,239.60000610351562,473000,0.0,0.0
2020-01-21 00:00:00-05:00,239.38999938964844,245.36000061035156,238.8000030517578,243.6699981689453,735600,0.0,0.0
2020-01-22 00:00:00-05:00,244.61000061035156,245.67999267578125,243.4499969482422,244.08999633789062,409800,0.0,0.0
2020-01-23 00:00:00-05:00,242.97999572753906,243.67999267578125,239.07000732421875,241.92999267578125,517100,0.0,0.0
2020-01-24 00:00:00-05:00,242.69000244140625,243.02000427246094,236.2100067138672,237.52999877929688,513800,0.0,0.0
2020-01-27 00:00:00-05:00,233.80999755859375,236.05999755859375,231.72000122070312,232.3699951171875,537000,0.0,0.0
2020-01-28 00:00:00-05:00,233.0,237.3800048828125,231.89999389648438,235.86000061035156,411900,0.0,0.0
2020-01-29 00:00:00-05:00,236.72000122070312,237.2100067138672,233.99000549316406,234.00999450683594,316300,0.0,0.0
2020-01-30 00:00:00-05:00,231.77999877929688,231.77999877929688,226.69000244140625,228.80999755859375,781500,0.0,0.0
2020-01-31 00:00:00-05:00,228.32000732421875,229.60000610351562,222.5500030517578,223.7899932861328,537900,0.0,0.0
2020-02-03 00:00:00-05:00,227.14999389648438,229.08999633789062,224.35000610351562,226.0500030517578,627000,0.0,0.0
2020-02-04 00:00:00-05:00,214.49000549316406,224.58999633789062,214.49000549316406,219.0800018310547,1387500,0.0,0.0
2020-02-05 00:00:00-05:00,221.77999877929688,222.5,219.6699981689453,220.74000549316406,799700,0.0,0.0
2020-02-06 00:00:00-05:00,222.16000366210938,223.1300048828125,219.80999755859375,220.08999633789062,463800,0.0,0.0
2020-02-07 00:00:00-05:00,219.3000030517578,219.85000610351562,215.11000061035156,217.36000061035156,467800,0.0,0.0
2020-02-10 00:00:00-05:00,216.9600067138672,220.39999389648438,216.9499969482422,219.1300048828125,378500,0.0,0.0
2020-02-11 00:00:00-05:00,220.30999755859375,223.83999633789062,220.30999755859375,223.22000122070312,463000,0.0,0.0
2020-02-12 00:00:00-05:00,224.11000061035156,224.47999572753906,222.80999755859375,224.3699951171875,294700,0.0,0.0
2020-02-13 00:00:00-05:00,223.5800018310547,224.6999969482422,220.4499969482422,220.5800018310547,379300,0.0,0.0
2020-02-14 00:00:00-05:00,220.5,221.19000244140625,215.1699981689453,216.05999755859375,352800,0.0,0.0
2020-02-18 00:00:00-05:00,215.50999450683594,218.6999969482422,214.39999389648438,216.5,694400,0.0,0.0
2020-02-19 00:00:00-05:00,216.97999572753906,217.58999633789062,216.0800018310547,216.64999389648438,336900,0.0,0.0
2020-02-20 00:00:00-05:00,215.74000549316406,217.82000732421875,214.85000610351562,217.33999633789062,523200,0.0,0.0
