Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,89.51255658515933,90.43683779032807,89.31089674654903,90.39482879638672,675700,0.0,0.0
2020-01-03 00:00:00-05:00,89.06722418132081,89.47055028131884,88.4034205148423,88.5378646850586,995900,0.0,0.0
2020-01-06 00:00:00-05:00,87.890840406698,88.47902388198025,87.63036290816754,88.42860412597656,878100,0.0,0.0
2020-01-07 00:00:00-05:00,88.45383365735091,89.40332797789505,88.41182466224906,88.91597747802734,686200,0.0,0.0
2020-01-08 00:00:00-05:00,89.16804758895822,89.87386017370198,88.90756364022167,89.73101806640625,1099900,0.0,0.0
2020-01-09 00:00:00-05:00,89.436934499902,90.96620159650358,89.24367261811886,90.85696411132812,1001600,0.0,0.0
2020-01-10 00:00:00-05:00,90.75612083764148,90.84854958023783,89.66378464912974,89.89905548095703,1035900,0.0,0.0
2020-01-13 00:00:00-05:00,90.20157907238942,91.35273336052852,89.92429275025604,91.31912231445312,1231600,0.0,0.0
2020-01-14 00:00:00-05:00,91.36951462290988,91.54596776615493,90.43682914386456,90.74772644042969,1133200,0.0,0.0
2020-01-15 00:00:00-05:00,90.18477752471198,90.65531935248214,89.57138714723878,89.9242935180664,907300,0.0,0.0
2020-01-16 00:00:00-05:00,89.04200148362314,90.95778569000427,89.03359712183384,90.68890380859375,967000,0.0,0.0
2020-01-17 00:00:00-05:00,91.3611333835689,92.08374840257356,90.99141830495854,91.90729522705078,2064600,0.0,0.0
2020-01-21 00:00:00-05:00,91.41154210022484,92.3274189757802,91.2266845703125,91.2266845703125,1978900,0.0,0.0
2020-01-22 00:00:00-05:00,85.98346944266697,89.63858479674225,85.06758630833279,88.2773666381836,3113300,0.0,0.0
2020-01-23 00:00:00-05:00,87.76482140360696,87.8404478501861,85.91625898242629,87.44552612304688,1583400,0.0,0.0
2020-01-24 00:00:00-05:00,87.68079942438087,87.81524359505383,84.86594031008735,85.38690185546875,1319800,0.0,0.0
2020-01-27 00:00:00-05:00,83.3786908236223,84.32817876514112,82.64766504947174,82.731689453125,1305600,0.0,0.0
2020-01-28 00:00:00-05:00,83.4122867227525,84.30296325804035,83.01737142586731,83.81561279296875,1192000,0.0,0.0
2020-01-29 00:00:00-05:00,84.22732777449633,84.76509153662906,83.68956401236362,83.72317504882812,1058000,0.0,0.0
2020-01-30 00:00:00-05:00,83.19381178010357,84.94154072044364,82.7316680635176,84.9079360961914,710100,0.0,0.0
2020-01-31 00:00:00-05:00,84.23573720108779,84.92474746341382,81.8326024399055,82.18550872802734,1253300,0.0,0.0
2020-02-03 00:00:00-05:00,83.05097558839537,84.0508831903089,81.90823228561611,82.05947875976562,1643500,0.0,0.0
2020-02-04 00:00:00-05:00,83.82401966426744,84.8743406580185,82.60564346512584,84.37858581542969,1374200,0.0,0.0
2020-02-05 00:00:00-05:00,85.90784978902099,87.05059950134724,85.71459432319175,86.89935302734375,797000,0.0,0.0
2020-02-06 00:00:00-05:00,87.48753594276079,87.75641784887009,85.882642458016,86.25235748291016,790800,0.0,0.0
2020-02-07 00:00:00-05:00,85.31126285361927,85.68938222001019,84.975158887044,85.08439636230469,765700,0.0,0.0
2020-02-10 00:00:00-05:00,84.90794573727293,85.15161454934142,84.60545279946017,84.91634368896484,535300,0.0,0.0
2020-02-11 00:00:00-05:00,85.29446561664365,86.95817041370428,85.25245021432733,86.45401763916016,1003800,0.0,0.0
2020-02-12 00:00:00-05:00,87.38670006528521,87.7648130301538,85.91625078534051,86.06749725341797,704100,0.0,0.0
2020-02-13 00:00:00-05:00,85.7397882060976,86.07589214380106,85.00876262239127,85.04237365722656,705200,0.0,0.0
2020-02-14 00:00:00-05:00,84.81552679168092,85.21884648163847,84.1265164449068,85.03398895263672,688800,0.0,0.0
2020-02-18 00:00:00-05:00,84.88272790777258,85.16841851558958,83.89122475826025,84.72308349609375,667900,0.0,0.0
2020-02-19 00:00:00-05:00,85.00877365308372,86.69769151147585,85.00877365308372,86.60526275634766,691000,0.0,0.0
2020-02-20 00:00:00-05:00,86.25237118980641,87.59678093400134,86.12633137395815,86.29438018798828,753000,0.0,0.0
2020-02-21 00:00:00-05:00,85.58855489754595,85.79861908953664,84.51302726025757,85.65577697753906,990400,0.0,0.0
2020-02-24 00:00:00-05:00,82.1350996413323,83.1602139311021,80.63103924690863,81.1099853515625,1437100,0.0,0.0
2020-02-25 00:00:00-05:00,81.2948388312333,81.79058722606366,76.29531383946403,76.57259368896484,1748600,0.0,0.0
2020-02-26 00:00:00-05:00,77.61452031527915,78.28672188629668,74.5475818162261,75.09375,2473700,0.0,0.0
2020-02-27 00:00:00-05:00,73.41321333011574,76.11883389792087,72.79141889922067,73.67369079589844,3088200,0.0,0.0
2020-02-28 00:00:00-05:00,71.06050041475383,73.79973872608944,69.87574194213832,73.74092102050781,3582300,0.0,0.0
2020-03-02 00:00:00-05:00,73.72412415995323,74.40473647478568,71.16974291537315,74.35431671142578,3152600,0.0,0.0
2020-03-03 00:00:00-05:00,74.10224237952318,75.26179434828286,68.69098703734453,70.11102294921875,2853800,0.0,0.0
2020-03-04 00:00:00-05:00,71.19496237637479,72.07722818103444,68.84224074264763,71.4638442993164,1837900,0.0,0.0
2020-03-05 00:00:00-05:00,68.30445718080828,68.76659444681093,67.05247668949178,67.96835327148438,2639700,0.0,0.0
2020-03-06 00:00:00-05:00,65.86771072576518,66.80039601314017,64.14518222657564,65.23751831054688,2610500,0.0,0.0
2020-03-09 00:00:00-04:00,59.616215198236574,61.35554645369735,58.15417021511094,59.51538848876953,3275900,0.0,0.0
2020-03-10 00:00:00-04:00,62.43946806375339,63.41416883072628,59.53218089603147,62.481483459472656,2591800,0.0,0.0
2020-03-11 00:00:00-04:00,60.41445699363957,61.859699518979085,58.75915029684139,60.05314636230469,2440700,0.0,0.0
2020-03-12 00:00:00-04:00,55.250256296277286,58.89061335160292,53.47674926191579,53.49372100830078,3488100,0.7,0.0
2020-03-13 00:00:00-04:00,57.414107968430685,64.78815871299709,56.293992110762524,64.5335922241211,3534000,0.0,0.0
2020-03-16 00:00:00-04:00,54.38471128615883,59.99374538408674,52.390581337968754,52.79789352416992,2885200,0.0,0.0
2020-03-17 00:00:00-04:00,54.61383269974452,58.33055791657175,52.19541214785937,58.169334411621094,3567800,0.0,0.0
2020-03-18 00:00:00-04:00,54.673224704151,59.238517228605744,53.69737041986283,56.15821838378906,2953900,0.0,0.0
2020-03-19 00:00:00-04:00,55.26722507893016,61.105376383052665,53.34097879163767,57.20196533203125,2586700,0.0,0.0
2020-03-20 00:00:00-04:00,57.329250375237784,58.873643832282276,54.30835045298941,54.783546447753906,2422900,0.0,0.0
