Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,94.58435736603553,95.37753572981549,94.26708174888952,95.36820220947266,5644100,0.0,0.0
2020-01-03 00:00:00-05:00,93.86583863595764,95.18158752791594,93.6045569857679,95.10693359375,4541800,0.0,0.0
2020-01-06 00:00:00-05:00,94.20175508968389,95.0322603602944,94.12710829006835,95.02293395996094,4612400,0.0,0.0
2020-01-07 00:00:00-05:00,95.00426602252274,95.87209824443295,94.07111340194787,94.97627258300781,6719900,0.0,0.0
2020-01-08 00:00:00-05:00,94.53768833381632,95.31220670625397,94.10843898893734,94.76165008544922,4942200,0.0,0.0
2020-01-09 00:00:00-05:00,95.12559953505142,95.56418249395698,94.61236264284473,94.69635009765625,5007500,0.0,0.0
2020-01-10 00:00:00-05:00,95.0789093298717,95.1162362848557,94.02444954928164,94.15509033203125,5135300,0.0,0.0
2020-01-13 00:00:00-05:00,94.24842625073225,95.49884749853359,94.0804584736286,95.33088684082031,6722400,0.0,0.0
2020-01-14 00:00:00-05:00,95.60148669296076,96.94522879487103,95.50817285130361,96.04006958007812,5088500,0.0,0.0
2020-01-15 00:00:00-05:00,96.34801157375949,96.76792742051391,95.62948716235108,95.91876220703125,4209200,0.0,0.0
2020-01-16 00:00:00-05:00,96.00273393994085,96.64661149212492,95.97474050191357,96.4599838256836,6571700,0.0,0.0
2020-01-17 00:00:00-05:00,96.51597586268416,97.56110936105313,96.43198842472216,97.54244232177734,6271200,0.0,0.0
2020-01-21 00:00:00-05:00,97.28117683299155,97.69176633236219,96.8705873336209,97.58911895751953,4854700,0.0,0.0
2020-01-22 00:00:00-05:00,97.98102150651084,98.55957867267226,97.43979129810717,97.50511169433594,5031400,0.0,0.0
2020-01-23 00:00:00-05:00,97.0758631883079,97.39313877226402,95.7601217332083,96.13337707519531,7102900,0.0,0.0
2020-01-24 00:00:00-05:00,96.66528781798907,96.94523648455578,94.86430988492232,95.2095718383789,3839300,0.0,0.0
2020-01-27 00:00:00-05:00,91.64493886439774,93.97782094663796,91.45831114557498,93.53923797607422,9841400,0.0,0.0
2020-01-28 00:00:00-05:00,93.63253319785872,94.29507784239912,92.86734831197022,93.69786071777344,5673200,0.0,0.0
2020-01-29 00:00:00-05:00,94.31375089700113,94.52837916826667,92.54075919662773,93.16596984863281,4503700,0.0,0.0
2020-01-30 00:00:00-05:00,92.40077012084312,93.08197467202694,90.86107397967461,91.62625885009766,7065100,0.0,0.0
2020-01-31 00:00:00-05:00,91.55162178256317,91.86889031727291,89.5080148722462,89.86261749267578,8780300,0.0,0.0
2020-02-03 00:00:00-05:00,92.38210802014862,94.17375931552229,91.98085211467946,92.6340560913086,9727000,0.0,0.0
2020-02-04 00:00:00-05:00,95.09759663375341,95.90943493965658,94.49104594492894,94.60301971435547,6559600,0.0,0.0
2020-02-05 00:00:00-05:00,94.95763090450905,95.15359213814723,92.87669702834786,93.81918334960938,6108300,0.0,0.0
2020-02-06 00:00:00-05:00,94.15510570355985,94.74298932190953,93.46457472209343,93.56721496582031,5641800,0.0,0.0
2020-02-07 00:00:00-05:00,93.1379713027922,93.68853511320887,92.3541264302685,92.79270935058594,4121800,0.0,0.0
2020-02-10 00:00:00-05:00,92.58742820923577,93.79119625687528,92.38213344026589,93.33394622802734,4213900,0.0,0.0
2020-02-11 00:00:00-05:00,93.38060671893554,93.64188838148216,92.79272297820565,93.33394622802734,4871800,0.0,0.0
2020-02-12 00:00:00-05:00,94.0057962175297,96.18937712641845,93.72585469341918,96.1147232055664,8075600,0.0,0.0
2020-02-13 00:00:00-05:00,95.6574720450855,96.80524572053895,94.88295370251468,96.4599838256836,5386800,0.0,0.0
2020-02-14 00:00:00-05:00,96.60928067801116,96.94521615970523,95.60147423292896,96.61861419677734,4305300,0.0,0.0
2020-02-18 00:00:00-05:00,96.11473233092065,96.46932780954931,94.817650590375,95.18157958984375,4916200,0.0,0.0
2020-02-19 00:00:00-05:00,95.79745175191199,96.4786491802522,95.58282351596195,95.6108169555664,6200500,0.0,0.0
2020-02-20 00:00:00-05:00,95.61081943097821,95.76945367243694,93.82850157591727,95.67613983154297,6427600,0.0,0.0
2020-02-21 00:00:00-05:00,95.1815706096088,95.25622453050516,92.96999625893463,93.54855346679688,5750900,0.0,0.0
2020-02-24 00:00:00-05:00,89.15341104798027,90.58113355966589,88.88279590690277,89.4986801147461,8364200,0.0,0.0
2020-02-25 00:00:00-05:00,89.90926990818372,90.29186596945752,86.4286139877401,86.68989562988281,9602100,0.0,0.0
2020-02-26 00:00:00-05:00,86.85785082643017,88.32290020984225,85.84071073051018,85.85004425048828,9308400,0.0,0.0
2020-02-27 00:00:00-05:00,83.98373711252715,86.83918189614839,82.58400816065169,82.63066864013672,12825700,0.0,0.0
2020-02-28 00:00:00-05:00,80.50185584030218,83.72080951411085,79.67840572941408,83.63658905029297,16552400,0.245,0.0
2020-03-02 00:00:00-05:00,83.84243244451022,87.15495803232405,82.26103424952488,86.72451782226562,14102000,0.0,0.0
2020-03-03 00:00:00-05:00,86.78067271371302,88.87673900718801,84.75011518485451,85.08698272705078,14767600,0.0,0.0
2020-03-04 00:00:00-05:00,86.16310416569274,87.79129285164794,85.0027792270643,87.76322174072266,6904400,0.0,0.0
2020-03-05 00:00:00-05:00,85.3957879672419,85.78879776060508,84.16060923157012,84.75948333740234,8851100,0.0,0.0
2020-03-06 00:00:00-05:00,82.68212890625,83.64594161850486,80.36148658133479,82.68212890625,12336400,0.0,0.0
2020-03-09 00:00:00-04:00,76.6278905367009,81.16623654901137,75.72021990641024,78.70523834228516,13272700,0.0,0.0
2020-03-10 00:00:00-04:00,81.1194396802044,82.71955692186488,77.5542594134582,82.62598419189453,12755900,0.0,0.0
2020-03-11 00:00:00-04:00,78.60231018066406,79.19182493692746,76.79632824451879,78.60231018066406,16172000,0.0,0.0
2020-03-12 00:00:00-04:00,73.20306664349296,73.44635431311015,68.30913505900237,69.43202209472656,21534800,0.0,0.0
2020-03-13 00:00:00-04:00,73.17500468995301,73.17500468995301,67.14883245257899,70.7233657836914,21859600,0.0,0.0
2020-03-16 00:00:00-04:00,61.08521607501525,68.28107191960316,59.297949598848945,62.49818801879883,17976700,0.0,0.0
2020-03-17 00:00:00-04:00,63.171923043243154,68.61793935488866,58.390282470092984,65.3521957397461,17122100,0.0,0.0
2020-03-18 00:00:00-04:00,60.62670887840438,63.93923553224374,56.14450503630859,63.667869567871094,19498800,0.0,0.0
2020-03-19 00:00:00-04:00,62.73212500432862,68.03777877895752,60.02783203747294,65.820068359375,16177200,0.0,0.0
2020-03-20 00:00:00-04:00,66.91489633834499,69.30103358143482,62.88184443292705,63.115779876708984,15761900,0.0,0.0
2020-03-23 00:00:00-04:00,60.82321623569192,62.5824082274942,56.68723924505926,58.764583587646484,17690000,0.0,0.0
2020-03-24 00:00:00-04:00,61.47822565024116,67.99099403924743,59.887467646537004,67.68219757080078,18849500,0.0,0.0
2020-03-25 00:00:00-04:00,74.96225184017834,78.12505552760071,71.30349916283546,73.93293762207031,27053200,0.0,0.0
2020-03-26 00:00:00-04:00,75.01841568868379,81.27853038957359,74.86870071843458,78.8830337524414,17200800,0.0,0.0
2020-03-27 00:00:00-04:00,76.45007679785928,80.23047327022577,74.40080779150577,77.88176727294922,14183400,0.0,0.0
2020-03-30 00:00:00-04:00,78.60229487691234,80.43634756734326,76.26294086271852,79.89361572265625,10960100,0.0,0.0
2020-03-31 00:00:00-04:00,79.65968556341522,80.22113627508274,77.10511480972596,77.42326354980469,9610100,0.0,0.0
2020-04-01 00:00:00-04:00,74.38209687694926,75.96350244616812,73.48378580861328,74.13880920410156,9771300,0.0,0.0
2020-04-02 00:00:00-04:00,73.92360371321321,76.35653101518645,72.20184219275764,74.99034881591797,12731300,0.0,0.0
2020-04-03 00:00:00-04:00,74.26046578424656,74.66283502194987,72.90364310362583,73.79259490966797,8476900,0.0,0.0
2020-04-06 00:00:00-04:00,76.64661417070394,79.57548343101709,75.99159062802197,79.19182586669922,11266500,0.0,0.0
2020-04-07 00:00:00-04:00,83.00028265737814,83.15936416584576,78.63037080430246,78.75202178955078,10468100,0.0,0.0
2020-04-08 00:00:00-04:00,79.25732819619192,80.25857164410291,78.23737305336428,79.81877899169922,6642700,0.0,0.0
